"Geneid","SRR1177960.","SRR1177967.","SRR1177968.","SRR1177971.","SRR1177984.","SRR1177985.","SRR1177986.","SRR1178023.","SRR1178049."
"NM_182842",0,0,0,0,0,0,0,0,0
"NR_031920",0,0,0,0,0,0,0,0,0
"NR_031838",0,0,0,0,0,0,0,0,0
"NR_031835",0,4,11,9,2,3,1,0,0
"NR_037334",4,5,3,3,1,0,1,0,1
"NM_019190",13,138,202,166,17,45,26,26,11
"NM_001105989",9,0,0,6,4,0,0,20,2
"NM_181365",0,0,0,0,2,2,2,2,0
"NM_001100889",731,213,258,353,446,451,487,534,485
"NM_001025139",17,14,12,8,10,18,11,4,12
"NM_001099517",0,0,0,0,0,0,0,0,0
"NM_017256",583,265,300,306,277,300,261,356,592
"NM_001100789",345,98,122,213,426,300,272,260,460
"NM_033021",4791,1702,1641,2424,2838,2721,2605,4492,4733
"NM_001191595",2,2,6,16,10,2,8,4,1
"NM_022513",15698,6292,7355,7489,10770,9615,10725,15135,19537
"NM_001107212",12,9,6,24,31,22,24,7,18
"NM_012956",0,0,0,0,0,0,0,0,0
"NM_001191678",62,59,103,79,132,81,125,79,44
"NM_001113776",189,227,146,125,556,687,418,244,240
"NM_001004087",36,19,11,37,65,44,38,57,56
"NM_001106008",44,58,69,62,58,63,56,55,42
"NM_013127",344,258,183,359,2230,1859,1225,290,304
"NM_053978",724,728,687,696,688,634,599,670,713
"NM_001109388",1285,1597,1500,1482,1375,1556,1395,1397,1481
"NM_001107224",2,0,1,0,2,0,0,0,0
"NM_016990",3439,2799,3596,3873,3183,2757,3010,2985,2834
"NM_001170459",1494,1218,874,1012,2212,1662,2104,1434,1642
"NM_001106020",8,2,0,2,14,4,2,18,2
"NM_001017461",5020,4690,6068,5616,4173,3739,4020,4364,4760
"NM_001305130",615,328,295,434,442,458,429,399,603
"NM_001013130",6530,6925,6349,6772,6331,7174,6906,5508,6819
"NM_001099516",0,0,0,0,0,0,0,0,0
"NM_001107245",176,187,171,164,151,113,172,183,204
"NM_031030",2351,2003,2046,2462,2285,2092,2125,2402,2480
"NM_001170456",872,501,532,720,794,753,852,560,728
"NM_001100898",189,201,131,160,158,171,178,155,204
"NM_001271410",4911,2798,3889,5269,2571,3126,3114,4223,5213
"NM_001105993",126,196,156,155,145,109,154,119,178
"NM_001139484",664,689,642,697,561,460,471,593,679
"NM_001191101",0,0,0,0,0,0,0,0,0
"NM_001008338",1372,1208,1591,1770,1417,1568,1384,1542,1179
"NM_001128311",1173,1228,1957,1824,2185,3739,2713,1328,1179
"NM_001037179",192,99,96,129,562,544,498,118,128
"NM_001177909",4,7,4,5,12,0,6,5,2
"NM_001006991",652,603,639,728,702,704,691,610,611
"NM_012587",0,0,0,4,0,0,0,0,0
"NM_001107206",814,501,491,611,846,722,804,622,994
"NM_012806",0,0,0,0,0,0,0,0,0
"NM_001318190",0,0,0,0,0,0,0,0,0
"NM_001270556",0,0,0,0,0,0,0,0,0
"NM_001170551",2070,1365,1416,1642,1847,1768,2047,1770,2639
"NM_001009633",124,102,133,102,97,66,132,104,119
"NM_001004275",1559,1324,1449,1453,1144,940,1141,1390,1444
"NM_001108354",792,174,238,336,515,487,360,305,317
"NM_013012",1,0,0,0,0,0,0,3,2
"NM_022211",0,0,0,0,0,0,0,0,0
"NM_012823",791,406,388,753,3037,2483,2290,553,581
"NM_001108355",911,1154,876,1254,884,940,885,786,902
"NM_001107208",545,606,271,433,689,518,646,577,456
"NM_054001",1954,2624,2713,1919,1937,1727,1995,1823,2116
"NM_019379",4614,3773,3528,4689,4471,4563,4722,4792,5380
"NM_001013989",1335,1612,1262,1286,1275,1244,1268,1275,1525
"NM_001007618",481,722,731,764,454,485,491,462,671
"NM_022256",11,17,5,12,51,42,50,13,14
"NM_001107211",6,16,8,10,14,21,22,6,2
"NM_001106000",283,319,353,355,290,299,335,290,335
"NM_134326",1574452,2121714,2494878,2588144,2013267,2324126,2230307,912627,1477133
"NM_012564",164419,84561,76059,125735,149068,191103,161034,136756,185426
"NM_053424",874,2050,2741,1228,539,618,664,729,1709
"NM_001044296",0,0,0,2,0,0,0,0,2
"NM_031533",43460,10866,11986,6534,22,55,34,40921,57652
"NM_133423",1131,1024,1018,1021,937,820,958,1077,1502
"NM_001007264",12914,2295,1801,4191,7929,10625,8525,11682,10332
"NM_001107213",628,618,580,561,487,415,470,554,707
"NM_001008554",0,0,0,0,0,0,0,0,0
"NM_001003979",0,0,0,0,0,0,0,0,0
"NM_001169137",0,0,0,0,2,0,0,0,0
"NM_024367",0,0,0,0,0,0,0,0,0
"NM_130822",50,26,12,20,68,60,46,32,31
"NM_001017498",0,0,0,0,1,0,2,0,0
"NM_001013048",1234,1074,973,1504,3987,2539,2833,1000,939
"NM_012802",309,184,184,329,750,376,607,265,354
"NM_001017499",582,221,271,282,302,390,338,603,623
"NM_001108358",81,72,61,76,70,61,89,89,95
"NM_001191596",811,948,1420,1120,644,573,688,860,1042
"NM_001008295",577,658,546,563,641,500,638,620,804
"NM_001108359",1072,590,821,1032,613,524,597,898,1000
"NM_001191068",301,389,280,319,265,273,320,252,237
"NR_106668",0,0,0,0,0,0,0,0,0
"NM_001024255",18,16,24,14,38,24,38,12,14
"NM_182473",134,24,19,12,23,15,27,158,300
"NM_001135779",0,0,0,0,0,0,0,0,0
"NM_080587",0,0,0,0,0,0,0,0,0
"NM_001100172",0,0,0,0,0,0,0,0,4
"NM_001047903",0,0,0,0,0,0,0,0,2
"NM_001034198",0,0,0,0,0,0,0,0,0
"NM_021671",708,552,484,519,354,365,351,685,721
"NM_001017452",0,0,0,0,0,0,0,0,0
"NM_001005882",1266,519,563,892,703,753,675,819,1199
"NM_001106006",1951,1453,1327,1475,1386,1310,1208,1932,2047
"NM_001047093",655,273,358,388,729,652,573,594,722
"NM_001037792",3348,2580,2956,5685,3393,3450,2973,3212,3558
"NM_001017500",967,598,903,1035,998,846,833,724,803
"NM_001107216",326,371,387,407,259,316,276,316,441
"NM_001105750",706,691,731,968,793,952,869,566,772
"NM_001191597",2089,2382,2078,2125,2017,1862,1941,2268,2696
"NM_031347",130,169,119,77,387,599,516,57,207
"NM_001106010",2,0,0,2,0,0,0,0,0
"NM_022632",13,24,8,29,32,22,18,26,12
"NM_001305171",0,0,0,0,0,2,2,0,0
"NM_001106009",124,26,38,55,140,127,175,86,99
"NM_021751",2,0,0,0,3,1,2,0,0
"NM_001110137",0,0,0,0,0,0,0,0,0
"NM_001107222",1055,1027,1017,1130,1287,973,942,962,1194
"NM_001191551",1331,601,1111,921,1287,1702,1458,1211,1152
"NM_001012151",528,695,571,850,790,718,536,560,567
"NM_001134971",960,1102,1450,1247,1448,1250,1265,845,939
"NM_001170439",140,816,1392,1732,561,626,419,843,52
"NM_057116",0,0,0,2,4,2,2,2,0
"NM_001113365",0,0,0,0,0,0,0,0,0
"NM_001177695",1,1,0,0,1,2,0,1,0
"NM_001107225",48,20,42,67,168,122,158,38,28
"NM_001012152",4,0,0,1,0,1,2,0,2
"NM_001034021",11,1,4,10,9,8,10,5,5
"NM_001001514",0,0,0,0,0,0,0,0,0
"NM_031766",92,96,63,125,384,270,432,80,77
"NM_019339",177,83,42,116,188,164,240,105,132
"NM_022928",27,31,57,26,25,19,38,12,38
"NM_024357",1521,1150,990,1235,1282,1214,1518,1414,1670
"NM_001107227",2,0,0,2,6,2,11,0,0
"NM_001191552",329,409,419,458,856,600,704,305,337
"NM_013033",5992,14,12,22,44,16,50,6823,9365
"NM_001191682",587,247,340,577,408,283,227,337,353
"NM_001107229",646,369,429,556,588,519,750,572,802
"NM_001109090",3422,7741,2762,8984,2517,2716,1952,2149,1545
"NM_001107235",611,711,629,707,906,721,820,698,871
"NM_001107232",16,4,29,20,8,20,22,31,35
"NM_024135",1680,1725,1291,1443,2404,2267,1916,1367,3171
"NM_053649",58,53,31,31,82,54,60,36,41
"NM_001012038",1296,1445,1317,1645,1368,1213,1307,1342,1357
"NM_001108862",27,26,27,34,42,44,42,39,43
"NM_013193",936,821,961,1017,882,714,698,990,1194
"NM_001108365",232,323,253,219,267,229,243,185,190
"NM_001042356",0,0,0,0,0,0,0,0,0
"NM_021739",0,0,0,0,0,0,0,0,0
"NM_001077660",745,938,725,712,621,582,500,809,921
"NM_001042354",0,0,0,0,2,0,0,0,0
"NM_020100",4,4,0,10,26,12,18,2,2
"NM_001107239",1976,1258,1309,1222,1459,1574,1233,1982,2405
"NM_001030025",148,198,80,103,858,564,401,80,83
"NM_001107236",1635,320,768,1195,1098,882,640,1153,1219
"NM_001014232",94,17,40,42,75,77,82,65,69
"NM_031507",3397,2752,2821,5649,2602,4219,3496,3007,5268
"NM_001134702",234,190,265,260,117,125,81,180,236
"NM_001047094",155,142,77,186,134,133,119,143,106
"NM_001024743",20185,1034,1598,2066,7632,6077,4772,6918,13336
"NM_001127537",63,10,45,59,70,58,61,61,78
"NM_182814",4075,5243,4416,3623,3264,3358,3151,4057,4345
"NM_001271196",1341,1159,1203,1373,923,1026,1148,1181,1521
"NM_001025278",152,151,129,150,146,112,127,139,160
"NM_001108366",42,40,58,81,72,68,66,37,43
"NM_001191684",194,113,130,148,162,142,177,143,120
"NM_001191553",4,0,0,8,2,2,0,2,2
"NM_001024866",460,533,566,745,394,437,422,443,573
"NM_031831",488,1819,2090,1678,1557,1396,1385,452,727
"NM_001109095",0,0,0,2,2,0,0,2,0
"NM_001169145",123,72,95,133,45,60,43,136,99
"NM_001025140",7482,5867,6188,6604,4764,4760,4991,6572,7503
"NM_001106023",1659,978,1469,1450,1384,1639,1483,1573,1841
"NM_001099654",0,0,0,0,0,0,0,0,0
"NM_001099485",0,0,0,0,0,0,0,0,0
"NM_001099481",0,0,0,0,0,0,0,0,0
"NM_001099468",0,0,0,0,0,0,0,0,0
"NM_001099477",0,0,0,0,0,0,0,0,0
"NM_001099486",0,0,0,0,0,0,0,0,0
"NM_199114",412,301,431,301,288,201,244,389,448
"NM_001172084",910,920,1868,1345,980,693,851,766,925
"NM_001013991",229,219,297,274,208,194,195,171,227
"NM_001198804",2705,1752,1368,2405,1216,1235,1456,2680,2895
"NM_022287",5624,3733,2934,3086,3846,4637,4313,5749,6484
"NM_022864",0,2,10,4,2,0,0,0,7
"NM_001107246",81,43,241,58,45,46,52,57,82
"NM_001106024",4,0,0,0,2,0,0,1,2
"NM_080481",2767,1952,2896,2426,1409,1461,1215,2063,2234
"NM_001011914",1073,1154,750,900,863,854,884,995,1380
"NM_001007619",2210,2223,2180,1725,1372,1511,1270,2409,3669
"NM_031001",16,21,8,17,4,19,14,23,22
"NM_031099",6976,6836,6876,5434,5459,5002,5135,8434,10268
"NM_012566",2,6,2,1,14,10,10,2,2
"NM_001013987",208,172,239,260,225,210,233,162,224
"NM_001109563",49,85,82,82,65,43,79,63,55
"NM_001105994",0,0,0,0,0,0,0,0,0
"NM_001025631",0,0,0,0,0,0,0,0,0
"NM_001012031",0,0,0,0,0,0,0,0,0
"NM_001108352",7,10,2,10,59,28,73,4,16
"NM_022956",0,0,0,0,0,0,0,0,0
"NM_001107204",524,345,426,563,324,381,415,448,528
"NM_001037205",56,40,23,27,52,46,57,30,69
"NM_001014133",0,0,0,0,0,0,0,0,0
"NM_001107205",354,109,109,195,230,185,199,211,284
"NM_001134998",4,8,12,10,18,14,8,4,2
"NM_001004076",81,75,64,76,142,115,95,57,96
"NM_001191934",131,145,146,205,280,183,236,126,135
"NM_012881",18,184,2,31,225,50,99,16,4
"NM_024142",0,0,0,0,0,0,0,0,0
"NM_012790",0,0,0,0,0,0,0,0,0
"NM_203493",2,0,4,2,8,0,0,4,4
"NM_001195414",0,0,0,0,1,0,0,0,0
"NM_012946",436,303,136,330,252,185,334,458,292
"NM_001009684",9176,9089,10026,9889,3211,4483,3803,9584,10833
"NM_001004209",9707,14168,23874,15574,5125,5993,5287,8633,10270
"NM_001105995",103,101,101,92,135,144,116,128,163
"NM_001017495",0,0,0,0,0,0,0,0,0
"NM_198049",27,4,12,0,133,83,160,14,19
"NM_001012032",325,114,127,276,304,246,274,350,374
"NM_031242",117,280,308,229,180,140,151,92,107
"NM_031737",0,2,0,0,0,0,2,0,0
"NM_001025670",129,1425,1683,189,78,53,96,86,201
"NM_022605",262,179,152,126,197,117,244,128,183
"NM_001014134",72,75,99,84,51,62,65,70,68
"NM_001105996",462,587,569,526,290,335,304,381,424
"NM_001044255",789,663,840,816,456,477,475,733,698
"NM_001108353",265,647,196,410,2691,2090,1642,194,202
"NM_001100564",319,329,376,463,367,378,372,342,435
"NM_001033696",1113,1761,1233,1454,1763,1720,1445,1258,1783
"NM_001009391",283,448,405,365,358,332,321,323,252
"NM_024404",0,0,0,0,0,0,0,0,0
"NM_001082541",0,0,0,0,0,0,0,0,0
"NM_001082539",0,0,0,0,0,0,0,0,0
"NM_001082540",0,0,0,0,0,0,0,0,0
"NM_017105",2,1,22,0,20,8,30,0,2
"NM_001004077",0,0,0,0,2,0,0,2,0
"NM_001024742",12,6,100,84,50,2,6,0,0
"NM_001012033",395,319,381,282,500,568,430,380,390
"NM_001105997",532,589,573,631,458,504,363,650,529
"NM_001017496",30,10,6,26,8,6,0,32,70
"NM_001109329",0,0,0,0,0,0,0,0,0
"NM_001105725",500,500,316,677,703,543,610,331,344
"NM_001105998",2596,2986,3321,3342,2437,2064,2148,2141,2608
"NM_001013988",2171,2910,1782,2562,1266,1140,1310,2935,2526
"NM_001012034",20,22,10,11,32,31,37,16,22
"NM_182952",376,538,239,350,545,474,509,265,453
"NM_145672",49,642,212,488,3179,2176,2718,54,53
"NM_139089",101,1174,97,320,1076,703,812,44,102
"NM_017361",385,504,327,359,449,442,454,386,434
"NM_001107210",2,0,2,2,6,4,0,0,0
"NM_001006958",233,514,434,225,305,316,346,298,445
"NM_001010967",66,15,26,43,283,134,188,26,62
"NM_001107209",94,117,138,152,77,78,66,70,116
"NM_001012035",45,62,57,83,43,37,37,35,40
"NM_173114",22,14,28,15,21,14,14,8,42
"NM_017123",0,4,0,0,0,2,0,0,2
"NM_001305170",0,0,0,0,0,0,0,0,0
"NM_021689",0,4,0,2,0,0,0,0,0
"NM_053647",2,50,2,42,14,6,12,4,3
"NM_030845",9,363,6,179,965,910,295,14,51
"NM_153721",0,2,0,0,0,4,0,0,0
"NM_022214",3,5,0,0,9,2,2,0,2
"NM_138522",0,2,1,2,0,0,0,0,0
"NM_001007729",27,26,34,294,292,112,159,27,58
"NM_001025671",789,614,581,711,650,709,386,866,1094
"NM_012493",140,150,172,153,233,213,305,85,55
"NM_172320",15372,12313,14545,20255,18374,21923,18001,11922,14970
"NM_001105999",2629,2726,3133,3048,2061,1948,2204,2626,3088
"NM_023980",6,5,0,7,3,4,0,4,5
"NM_001047928",0,0,0,0,0,0,0,0,0
"NM_001108357",484,561,451,418,259,405,390,409,765
"NM_024158",39,41,33,49,117,92,111,66,45
"NR_106692",0,0,0,0,1,0,0,2,1
"NM_001025127",459,351,373,415,337,350,348,456,350
"NM_001100890",2158,2093,2295,2394,1632,1558,1589,1970,2209
"NM_001012036",680,770,650,558,574,500,550,668,952
"NM_001106001",0,0,0,0,0,0,2,3,0
"NM_012900",0,0,0,0,0,0,0,0,0
"NM_133513",0,0,0,0,0,0,0,0,0
"NM_012684",0,0,0,0,0,0,0,0,0
"NM_198729",0,0,0,0,0,0,0,0,0
"NM_022263",0,0,0,0,0,0,0,0,0
"NM_001017497",0,0,0,0,2,0,0,0,0
"NM_031562",0,0,0,0,0,0,0,0,0
"NR_003527",0,0,0,0,0,0,0,0,0
"NM_001009505",0,0,0,0,0,0,0,0,0
"NM_001044274",0,0,0,0,0,0,0,0,0
"NM_001316999",0,0,0,0,0,0,0,0,0
"NM_138874",0,0,0,0,0,0,0,0,0
"NM_001105741",0,0,0,0,0,0,0,0,0
"NM_017120",0,0,0,0,0,0,0,0,0
"NM_173106",0,0,0,0,0,0,0,0,0
"NM_021769",0,1,6,4,4,3,0,0,4
"NM_012883",1190,17374,29253,44423,16247,16875,16711,870,1771
"NM_001135869",4908,1010,610,842,1425,969,1997,3068,6507
"NM_022228",8,0,2,1,2,5,2,7,10
"NM_153314",14517,7567,7425,10394,9120,10436,9092,14757,20549
"NM_173323",6,0,1,7,1,6,2,27,15
"NM_001004271",25543,4095,3623,7489,14560,15542,14467,26495,25992
"NM_173295",18200,437,92,186,1656,1473,1890,25143,26963
"NM_001191676",1074,1109,418,1623,1092,1080,1242,1171,1341
"NM_001004020",0,0,0,0,0,0,2,0,0
"NM_022630",0,0,0,0,0,0,0,0,0
"NM_001033652",0,0,0,0,0,0,0,0,0
"NM_031038",0,0,0,0,0,0,2,0,0
"NM_001025115",12,10,4,8,28,32,23,6,10
"NM_001004098",214,189,176,227,259,228,244,216,270
"NM_001108860",0,0,0,0,0,0,0,0,0
"NM_001106002",1520,1565,1281,1669,1466,1865,1728,1487,1729
"NM_031788",391,450,229,238,297,383,349,330,429
"NM_001006959",205,301,256,255,157,153,139,259,266
"NM_001008870",0,0,0,0,2,0,0,0,0
"NM_133621",28,162,32,77,375,292,352,38,40
"NM_212459",0,0,0,0,0,0,0,0,0
"NM_080910",917,1194,1511,1192,767,783,709,1143,955
"NM_057198",1700,1624,1569,1581,1562,1451,1323,1988,2111
"NM_001024770",295,221,273,361,306,279,325,274,289
"NM_022239",7,0,0,2,1,2,0,4,4
"NM_001024802",278,329,235,246,512,350,451,256,355
"NM_001013990",309,236,141,228,366,246,364,310,276
"NM_001289832",0,0,0,0,0,0,0,0,0
"NM_021856",22,2,0,3,1,2,2,5,9
"NM_022264",242,45,105,121,136,98,131,226,199
"NM_001137563",0,0,0,0,0,0,0,0,0
"NM_001105736",170,310,174,196,270,205,192,165,267
"NM_001002830",6,80,12,10,128,36,54,10,2
"NR_130115",52,78,75,32,73,53,64,59,131
"NM_199374",0,0,0,0,4,0,2,0,0
"NM_001008763",0,4,0,2,2,0,0,0,2
"NM_001191677",0,0,0,0,0,2,2,0,0
"NM_001013874",2377,3568,4413,3151,1920,2055,1889,2370,2547
"NM_001271181",759,1425,1641,1350,498,436,524,596,564
"NM_181385",0,0,0,0,0,0,0,0,0
"NM_001008555",0,0,0,0,2,0,0,0,0
"NM_001107214",811,901,840,1006,1357,1223,1090,836,1183
"NM_053432",813,798,829,721,349,423,465,649,971
"NM_001106003",515,564,395,370,406,404,415,419,656
"NM_053497",0,0,2,0,0,0,0,0,0
"NM_001170438",356,410,324,382,420,340,402,344,520
"NM_001106004",459,371,388,400,430,376,413,420,404
"NM_080586",0,0,0,0,0,0,0,0,0
"NM_001108861",0,0,4,2,0,0,0,0,0
"NM_001107215",1635,1005,1184,1109,593,757,785,1189,1356
"NM_001106005",36,45,27,52,74,71,92,30,55
"NM_001191935",0,0,0,0,0,0,0,0,0
"NM_001109087",106,56,48,36,43,34,24,34,62
"NM_001109088",867,919,934,1025,690,708,745,838,1152
"NM_017237",7,0,2,2,32,6,4,0,0
"NM_022930",0,0,0,0,0,0,0,0,0
"NM_001013430",102,20,28,26,90,68,85,75,90
"NM_001083624",1294,1269,929,1430,1031,1142,1158,1270,1492
"NM_031325",12970,3358,3168,3602,3732,3717,3533,14334,9111
"NM_001012037",664,799,1262,1114,381,489,480,600,625
"NM_001007598",91,150,143,114,123,98,107,107,189
"NM_053547",1147,1550,1779,2271,957,1129,1180,1077,1235
"NM_001191679",105,76,87,148,77,92,97,54,102
"NM_001025138",21,19,6,8,45,34,47,21,19
"NM_207604",46,66,30,34,181,185,232,25,43
"NM_001172120",46,45,32,52,386,381,286,35,53
"NM_001105742",632,1206,1185,955,1157,850,926,579,1008
"NM_001146035",6,2,0,4,51,20,31,10,5
"NR_037399",0,0,0,0,0,0,0,0,0
"NM_001106007",345,271,315,273,576,494,556,268,325
"NM_001271306",1065,1766,1374,1376,1748,1510,1478,1243,1911
"NM_012688",0,0,0,0,2,0,0,0,0
"NM_001134639",79,95,92,121,104,61,76,109,101
"NM_053380",401,5770,4480,2262,531,630,524,421,641
"NM_001107220",402,639,676,729,732,643,677,421,493
"NM_001005883",1214,869,770,997,559,752,736,1080,1060
"NM_001108360",82,84,178,169,89,98,114,158,95
"NM_001107219",0,0,0,2,4,2,0,0,2
"NM_012880",572,358,390,650,456,334,294,518,414
"NR_031931",0,0,0,0,0,0,0,0,0
"NR_037348",0,0,0,0,0,0,0,0,0
"NM_022390",5721,4035,4757,6839,3096,4216,3639,4697,4658
"NM_001011910",4956,4963,3581,6789,6359,8188,6185,4005,4237
"NM_001107217",634,617,675,643,566,654,544,609,599
"NM_001191097",0,0,0,0,0,0,0,0,0
"NM_022603",0,0,6,0,0,0,0,0,0
"NM_001277396",0,0,0,0,0,0,0,0,0
"NM_030848",6,10,2,12,141,74,75,2,10
"NM_001107221",16,4,6,15,34,23,8,1,9
"NM_053391",12,41,17,10,40,22,32,14,15
"NM_001014135",2297,2110,2187,1862,3670,2983,3331,2049,2606
"NM_001108362",518,451,558,498,395,439,383,425,475
"NM_012768",0,0,0,0,0,0,0,0,0
"NM_181433",0,304,3014,65,0,0,0,0,0
"NM_001107223",86,67,57,67,70,80,77,86,101
"NM_024128",5,1,15,23,33,12,13,6,7
"NM_001011911",178,281,241,206,215,258,258,287,324
"NM_031059",4,8,0,4,8,4,2,2,5
"NM_001134604",12,0,10,6,18,2,4,14,4
"NM_001106012",3,20,52,75,83,50,50,68,6
"NM_012932",4,4,6,8,63,44,48,2,4
"NM_001033894",6,2,0,6,18,6,14,6,5
"NM_031823",373,391,402,488,364,317,360,395,388
"NM_001100766",320,318,254,298,246,159,237,295,310
"NM_001009264",3860,4351,4622,4342,3935,3902,3731,3828,3962
"NM_001170455",1227,1057,1089,1195,832,700,816,1213,1465
"NM_024487",2667,3701,4298,3599,1878,1774,1724,2457,2876
"NM_001144850",0,0,0,0,0,0,0,0,0
"NM_080900",14,12,7,43,72,40,56,23,19
"NM_001107226",196,161,83,144,277,247,261,128,148
"NM_001271027",22,12,18,59,187,24,40,12,18
"NM_053339",5668,4528,5956,7228,4074,4804,3924,4776,4948
"NM_001130061",228,188,215,220,182,204,218,214,240
"NM_001108363",0,2,0,0,2,6,0,0,0
"NM_138506",0,0,0,2,2,0,0,0,0
"NM_001130062",0,12,5,2,2,4,6,2,9
"NM_001169113",953,929,848,1039,894,946,1082,854,1009
"NM_053320",6259,4150,4013,5458,4267,5958,4879,5195,5446
"NM_001109089",2,6,5,12,8,6,9,2,8
"NM_001191680",108,160,124,96,209,183,265,136,103
"NM_001106013",573,990,630,529,532,541,576,548,824
"NM_001024771",176,255,141,210,374,262,254,142,161
"NM_001100684",335,286,233,437,447,328,391,265,255
"NM_019182",889,1203,1109,946,860,817,764,827,1070
"NM_001108364",1204,498,448,834,596,600,683,1116,955
"NM_001109412",105,76,102,136,141,120,111,94,144
"NM_001106014",0,0,0,0,0,0,0,0,0
"NM_001008339",433,415,345,401,374,374,397,509,480
"NM_001191681",0,4,0,0,23,12,6,0,0
"NM_053429",1150,290,428,539,746,462,891,1340,1378
"NM_001005884",1243,1159,1078,1615,1242,1307,1116,1067,1001
"NM_001107228",250,208,276,234,225,163,222,203,252
"NM_001126274",370,498,488,471,461,365,427,366,421
"NM_001004424",108,105,75,157,659,544,685,126,150
"NM_019201",2289,1626,1608,1684,1797,1574,1628,2188,2396
"NM_138533",208,56,58,156,203,191,145,103,79
"NM_001134558",83,62,90,112,58,73,79,73,105
"NM_001008319",1938,1520,1712,1978,1585,1504,1437,1576,1528
"NM_013052",2340,1725,986,1184,2505,2073,2297,2161,2690
"NM_139099",1604,1986,2438,2266,1582,1794,1550,1414,1662
"NM_001107230",460,691,538,583,632,565,599,572,625
"NM_001009685",556,712,765,615,519,572,527,697,830
"NR_102354",0,0,0,0,0,0,0,0,0
"NR_102353",0,0,0,0,0,0,0,0,0
"NM_001277215",0,0,0,0,0,0,0,0,0
"NM_001107231",0,0,0,0,0,0,0,0,0
"NM_001277214",2,0,0,0,0,2,0,0,0
"NM_001017453",62,44,63,55,203,120,102,39,71
"NM_133562",0,0,0,4,0,0,0,0,0
"NM_001106015",0,0,0,0,0,0,0,0,0
"NM_001024271",1151,1063,974,819,802,672,722,1320,1485
"NM_001013049",648,253,241,429,522,444,490,475,585
"NM_001115013",73,52,38,88,211,171,149,56,60
"NM_001106016",336,406,382,446,501,353,437,252,284
"NM_001107233",0,0,6,5,5,0,2,0,0
"NM_001109447",2,0,0,0,0,0,0,0,0
"NM_022534",1653,827,962,1034,1456,1375,1089,1176,1274
"NM_153316",70,69,26,52,92,62,25,38,62
"NM_001044228",1199,1595,1527,1091,1004,1043,1011,1371,1543
"NM_001013128",72,80,68,94,211,183,203,66,59
"NM_053801",1653,1932,4839,2984,2530,2272,2815,2091,2184
"NM_022608",0,0,0,0,0,0,0,0,0
"NM_001107234",268,302,314,371,288,254,241,243,352
"NM_001006960",401,283,553,496,273,322,271,359,490
"NM_001025128",34,43,99,39,70,89,112,38,53
"NM_001006961",4,14,0,2,24,6,8,0,4
"NM_022196",0,2,2,9,27,10,14,0,0
"NM_001015022",186,182,214,266,225,202,250,189,212
"NM_001017501",0,4,8,3,20,10,12,2,4
"NM_001109091",470,526,417,423,539,443,481,426,511
"NM_001170465",647,633,891,831,555,529,467,578,739
"NM_001007730",63,69,79,71,51,47,65,91,78
"NM_001012153",365,569,636,629,443,474,496,500,452
"NM_001100730",7821,3997,5423,7070,3018,3856,3612,6675,7457
"NM_001308298",62,38,35,59,48,53,42,26,36
"NM_012607",2,4,0,2,2,4,2,2,0
"NM_017277",0,0,0,0,0,0,0,0,0
"NM_001109467",45,20,32,32,41,55,59,56,52
"NM_001025632",1988,2066,1832,1642,2084,1792,2005,2063,2349
"NM_001013875",263,320,438,363,275,265,269,282,224
"NM_001271731",0,0,0,0,0,0,0,0,0
"NM_001017502",524,522,331,293,337,259,310,521,583
"NM_001004210",0,0,0,0,0,0,0,0,0
"NM_001077659",702,438,516,545,362,380,380,569,683
"NM_017328",38,24,10,33,47,27,48,36,54
"NM_001277213",0,0,0,0,0,0,0,0,0
"NM_031352",0,0,0,0,0,0,0,0,0
"NM_001277211",0,0,0,0,0,0,0,0,0
"NM_001011912",90,74,145,141,133,83,170,126,64
"NM_001277212",0,0,0,0,0,0,0,0,0
"NM_012565",0,0,0,0,0,0,0,0,0
"NM_001270850",2,2,1,5,0,1,0,2,5
"NM_001270849",2,1,2,2,1,4,0,7,24
"NM_001106017",0,0,2,0,0,1,0,2,4
"NM_031692",460,475,400,431,469,414,432,569,604
"NM_001100970",213,184,118,391,1208,430,754,170,142
"NM_001013050",197,125,186,117,143,139,163,156,160
"NM_001107238",856,554,691,835,572,656,612,933,1034
"NM_001004211",931,1022,902,679,535,541,587,864,1120
"NM_001100507",1149,1648,1020,1478,906,806,976,1120,1400
"NM_001017503",603,952,769,785,562,772,583,523,744
"NM_001106019",127,123,168,179,162,208,196,142,163
"NM_017101",63,146,99,105,140,144,123,140,179
"NM_001134843",70,219,55,248,466,316,343,47,75
"NM_001012154",1141,1193,1143,835,994,1090,924,1086,1683
"NM_053751",0,0,0,0,0,0,0,0,0
"NM_001100655",0,0,2,2,24,16,12,0,0
"NM_001126275",1402,924,1179,807,881,744,796,1227,1334
"NM_012588",1237,531,565,1092,1331,993,1197,1085,1250
"NM_013144",8263,8771,5235,1945,11182,11552,5852,7484,11214
"NM_001135915",9,12,4,12,9,10,4,6,12
"NM_001109092",593,998,1125,1010,822,717,694,747,877
"NM_001106018",0,0,0,0,0,0,0,0,0
"NM_001107237",51,75,14,62,205,198,240,52,50
"NM_001270853",0,0,0,0,0,0,0,0,0
"NM_001270852",0,0,0,2,0,0,0,0,0
"NM_012545",32,0,0,1,0,0,1,0,0
"NM_001011913",20,14,22,30,52,44,54,18,26
"NM_001109093",241,470,438,438,347,156,230,524,278
