"","SRR1177960","SRR1178023","SRR1178049","SRR1178064","SRR1178074","SRR1178075"
"NM_001014218",4106.06526998381,3701.5032463664,3425.45567271806,4743.30458498833,4438.95722494444,4910.09706087259
"NM_001014219",1240.19285761342,1363.265510801,1284.54587726927,1276.46004051743,1180.53409130098,1442.4411281824
"NM_001014220",178.524576955818,167.864783046392,185.842864188263,166.881456116828,160.840783612284,210.530804536405
"NM_001014223",548.21263897052,493.420725924242,529.280477208173,687.928259541155,595.545604186026,613.285387127787
"NM_001014225",315.972702576669,339.120773831094,391.013386252105,315.97617396415,398.686421154775,315.033414034547
"NM_001014226",2459.84748955937,2606.14314689196,2435.284892323,3358.55469677127,3093.85630871197,3177.03188729755
"NM_001014227",867.345068572956,774.890968204051,743.371456753051,724.548014801901,978.706853177453,789.490517011517
"NM_001014228",30.0174067447835,13.5648309532438,13.3806862215549,16.2173201869018,18.0091997094836,15.2558554011887
"NM_001014229",906.841656395039,881.714011960845,670.521053991252,820.805657201576,888.660854630035,950.439791494058
"NM_001014230",159.566214801218,155.995555962303,62.4432023672563,258.95398362956,236.603623769422,289.098459852527
"NM_001014231",3425.14409593109,3726.93730440373,3563.72276367413,3825.71814602621,3759.57569107633,4045.09005962519
"NM_001014232",148.507170211034,110.214251495106,102.585261031921,86.3179945431867,83.8359296820788,80.0932408562409
"NM_001014233",628.785678127571,649.416281886546,597.670651229453,905.554233662159,993.611018454267,910.011774680908
"NM_001014235",15.7986351288334,6.78241547662189,20.8144007890854,29.2958042085967,38.5024269651028,36.614052962853
"NM_001014236",150.087033723918,203.472464298657,181.382635447745,196.177260325424,199.343210577387,209.005218996286
"NM_001014239",309.653248525135,317.077923532073,257.206524036556,326.438961181506,298.08330553628,337.917197136331
"NM_001014240",15218.8252196053,10114.2770795124,7357.8906789417,18600.2199756546,20447.8937529023,17025.5346277266
"NM_001014242",9861.50804741783,8881.57306663636,7386.13879429832,8962.94666974799,8349.43758944851,8462.42299103939
"NM_001014243",344.410245808569,272.992222934031,310.729268922775,262.615959155635,257.096851025042,296.726387553121
"NM_001014245",1783.6659060453,1910.94556053822,2259.84922852928,2142.25568275363,2384.66644429024,2119.03831522512
"NM_001014246",274.896251241702,396.77130538238,367.225499636007,326.438961181506,365.773056168477,314.270621264488
"NM_001014247",244.878844496918,167.864783046392,181.382635447745,234.366433668774,223.56247915221,282.996117692051
"NM_001014248",2797.9382813164,2997.82764066687,2946.7244545691,2752.75931688636,3053.49086108727,2462.29506175186
